StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,easy_attn,deviceinfo_Browser,deviceinfo_Version,deviceinfo_Operating System,deviceinfo_Resolution,Q204,Q205_Browser,Q205_Version,Q205_Operating System,Q205_Resolution,Age,Race,GEN,Edu,HHincome,Chk1_1,Chk1_2,Chk1_3,Chk1_4,Chk1_5,Chk1_6,Chk1_7,Chk1_8,Chk1_9,ABLE,More,Less,IMP_1,IMP_2,IMP_3,IMP_4,IMP_5,IMP_6,Vol_1,Vol_2,Vol_3,Vol_4,Vol_5,Vol_6,Vol_7,Vol_8,Vol_9,Vol_10,With_1,With_2,With_3,With_4,With_5,With_6,With_7,With_8,With_9,With_10,Comp_1,Comp_2,Comp_3,Comp_4,Comp_5,Comp_6,Comp_7,Comp_8,Comp_9,Comp_10,Plt_1,Plt_2,Plt_3,Plt_4,Plt_5,Plt_6,Plt_7,Plt_8,Plt_9,Plt_10,ABL2,POP,Ind_1,Ind_2,Ind_3,Ind_4,Ind_5,Ind_6,Ind_7,Ind_8,Ind_9,Ind_10,HAP_1,Ord_1,Ord_2,Ord_3,Ord_4,Ord_5,Ord_6,Ord_7,Ord_8,Ord_9,Ord_10,HLTH,Enth_1,Enth_2,Enth_3,Enth_4,Enth_5,Enth_6,Enth_7,Enth_8,Enth_9,Enth_10,Asrt_1,Asrt_2,Asrt_3,Asrt_4,Asrt_5,Asrt_6,Asrt_7,Asrt_8,Asrt_9,Asrt_10,HOT,Intel_1,Intel_2,Intel_3,Intel_4,Intel_5,Intel_6,Intel_7,Intel_8,Intel_9,Intel_10,Open_1,Open_2,Open_3,Open_4,Open_5,Open_6,Open_7,Open_8,Open_9,Open_10,T1_page_submit,T1_click_count,S1,T2_page_submit,T2_click_count,S2,T3_page_submit,T3_click_count,S3,T4_page_submit,T4_click_count,S4,T5_page_submit,T5_click_count,S5,T6_page_submit,T6_click_count,S6,T7_page_submit,T7_click_count,S7,T8_page_submit,T8_click_count,S8,T9_page_submit,T9_click_count,S9,T10_page_submit,T10_click_count,S10,GRP_1,GRP_2,GRP_3,GRP_4,GRP_5,GRP_6,GRP_7,GRP_8,easy_attn2,total_na
4/21/2020 17:59,4/21/2020 18:11,0,50.25.69.85,100,700,1,4/21/2020 18:11,R_2nsKiV3zcCHdAo9,,,,,37.86419678,-82.37409973,anonymous,EN,0,Chrome,81.0.4044.113,Windows NT 10.0,1001x563,,,,,,60,1,2,15,2,On,Off,Off,Off,Off,Off,Off,Off,Off,0,,,2,2,4,3,3,2,2,4,2,4,2,4,2,3,2,2,5,3,3,2,5,4,2,2,3,3,2,4,4,2,4,4,2,4,2,4,3,1,5,1,4,3,2,2,2,2,0,5,4,2,2,2,4,2,3,2,3,4,9,2,4,4,3,3,3,2,3,2,2,6,3,2,2,3,3,2,2,4,4,4,4,3,4,3,4,3,2,2,3,3,5,3,3,3,2,2,4,3,3,3,4,3,3,3,2,1,4,4,3,2,3,153.297,12,1,153.297,12,2,153.297,12,2,153.297,12,3,153.297,12,8,153.297,12,8,153.297,12,6,153.297,12,5,153.297,12,1,153.297,12,5,2,2,2,2,2,2,2,2,0,11
4/21/2020 18:04,4/21/2020 18:12,0,192.183.206.196,100,457,1,4/21/2020 18:12,R_2QmSPOqHH9N8VnQ,,,,,45.59590149,-122.3103943,anonymous,EN,0,Chrome,81.0.4044.113,Windows NT 6.3,1366x768,,,,,,68,1,1,16,3,On,Off,Off,Off,Off,Off,Off,Off,Off,1,1,,3,4,2,2,4,3,4,2,3,3,2,2,4,5,4,3,4,3,3,5,4,2,4,4,2,2,4,2,2,2,4,2,3,3,3,3,3,4,3,2,5,3,2,5,4,4,3,8,2,2,2,2,4,3,3,4,4,4,5,3,3,2,4,1,5,3,4,4,4,4,4,3,2,4,3,3,2,4,4,2,3,2,2,4,4,5,4,1,3,2,7,4,2,2,2,3,3,2,4,4,1,4,5,3,2,2,3,5,4,4,3,65.136,13,1,65.14,13,6,65.142,13,4,65.143,13,1,65.139,13,4,65.243,13,8,65.243,13,3,65.141,13,6,65.142,13,4,65.243,13,8,4,3,3,3,4,3,4,2,0,10
4/21/2020 18:59,4/21/2020 19:10,0,75.67.187.136,100,642,1,4/21/2020 19:10,R_3Ld3sICTEMfOYCi,,,,,42.85389709,-70.93969727,anonymous,EN,0,Firefox,56,Windows NT 10.0,1920x1080,,,,,,29,1,1,14,2,On,Off,Off,Off,Off,Off,Off,Off,Off,0,,,2,3,3,2,2,1,1,4,1,4,1,4,1,4,1,1,4,1,4,1,4,1,1,4,1,1,1,4,4,1,4,1,1,4,1,4,4,1,1,2,4,4,1,1,2,2,0,5,4,1,1,1,4,1,4,4,1,1,8,2,3,4,3,4,2,4,3,4,2,7,4,1,1,1,4,1,1,4,4,4,4,4,1,4,4,4,4,2,4,4,5,4,1,4,4,1,1,4,4,2,4,4,1,4,4,1,1,4,4,2,4,136.851,13,1,136.852,13,5,136.851,13,2,136.851,13,4,136.851,13,8,136.851,13,8,136.851,13,2,136.851,13,8,136.85,13,5,136.85,13,3,4,3,3,4,3,3,3,3,0,11
4/21/2020 19:04,4/21/2020 19:12,0,173.80.81.161,100,480,1,4/21/2020 19:12,R_1jew5dzRbVW9DIN,,,,,37.9723053,-81.1486969,anonymous,EN,0,Chrome,80.0.3987.163,Windows NT 6.3,1366x768,,,,,,30,,1,17,2,On,Off,Off,Off,Off,Off,Off,Off,Off,-1,,-4,4,4,2,4,3,3,5,5,4,4,5,4,5,3,5,5,5,5,4,5,5,5,4,5,5,5,5,4,4,5,5,5,4,5,5,5,5,3,3,4,3,5,4,5,4,5,-2,3,5,4,5,5,5,5,5,4,4,5,10,5,4,5,5,4,4,4,3,3,4,1,5,5,5,3,4,5,4,5,4,5,5,4,5,5,5,5,5,4,5,4,3,3,5,4,4,5,4,5,4,3,5,5,3,5,4,5,5,1,4,5,4,77.983,16,0,77.983,16,5,77.983,16,3,77.983,16,3,77.983,16,6,77.983,16,3,77.982,16,5,77.982,16,3,77.982,16,3,77.982,16,2,5,4,4,5,5,4,4,5,0,11
4/21/2020 19:17,4/21/2020 19:37,0,173.63.139.43,100,1186,1,4/21/2020 19:37,R_3qlidQYk3wKseQP,,,,,40.9138031,-74.18959808,anonymous,EN,0,Chrome,80.0.3987.132,Windows NT 10.0,1600x900,,,,,,40,1,1,16,6,On,Off,Off,Off,Off,Off,Off,Off,Off,0,,,4,2,4,4,4,2,2,4,3,5,4,4,5,4,5,5,4,5,3,3,4,4,4,5,4,4,4,3,4,3,4,5,5,3,5,5,4,5,3,4,5,5,5,5,4,4,0,8,4,4,3,1,4,4,3,4,5,5,9,3,4,5,4,5,4,4,2,4,3,9,4,1,4,4,4,4,5,5,5,3,5,4,4,4,4,5,4,5,4,5,8,3,4,5,5,5,4,4,5,4,4,5,4,5,5,5,5,4,4,5,5,156.686,16,0,156.687,16,3,156.686,16,3,156.686,16,5,156.686,16,4,156.686,16,3,156.686,16,2,156.685,16,2,156.685,16,6,156.685,16,5,4,5,4,2,5,4,4,5,0,11
4/21/2020 20:02,4/21/2020 20:06,0,104.192.2.215,100,267,1,4/21/2020 20:06,R_3kImifcJU8bMofh,,,,,40.76530457,-73.95890045,anonymous,EN,0,Chrome,81.0.4044.113,Windows NT 6.3,1366x768,,,,,,23,1,2,16,4,On,Off,Off,Off,Off,Off,Off,Off,Off,1,3,,2,3,3,2,3,2,4,3,3,3,2,4,2,4,3,4,2,3,2,4,4,3,4,3,3,2,3,4,4,2,3,3,3,2,3,4,2,3,4,3,3,3,2,4,4,3,0,5,2,4,3,3,4,2,3,3,2,3,3,4,4,3,3,4,3,2,3,2,3,5,3,4,3,4,4,3,3,2,2,4,3,3,4,2,5,4,3,4,3,4,5,3,3,2,4,3,4,4,4,2,3,3,2,3,4,4,4,3,3,3,2,56.3,13,0,56.301,13,3,56.3,13,6,56.301,13,,56.301,13,5,56.301,13,5,56.301,13,8,56.301,13,2,56.301,13,6,56.3,13,1,4,4,3,3,3,3,4,2,0,11
4/21/2020 20:05,4/21/2020 20:29,0,108.30.247.16,100,1396,1,4/21/2020 20:29,R_1jHEfHDhtkmEYwD,,,,,40.73190308,-73.22019958,anonymous,EN,0,Chrome,76.0.3809.136,CrOS x86_64 12239.92.0,1517x853,,,,,,28,1,1,13,2,On,Off,Off,Off,Off,Off,Off,Off,Off,-1,,-3,3,3,3,3,2,1,1,4,2,4,2,5,2,4,1,1,2,4,3,2,2,4,4,2,4,4,2,4,4,2,4,2,2,4,2,4,4,1,4,1,4,4,1,1,1,2,-1,3,3,2,2,4,3,2,3,2,3,1,4,1,4,4,4,4,4,2,2,5,4,8,2,4,4,4,2,4,4,3,3,3,2,1,4,2,4,2,2,4,2,5,3,2,4,2,2,4,4,2,3,4,2,2,4,2,2,4,4,2,2,4,2,285.912,15,1,285.912,15,7,285.912,15,1,285.912,15,3,285.911,15,8,285.911,15,7,285.911,15,1,285.911,15,7,285.911,15,8,285.911,15,4,1,1,1,1,1,1,1,1,0,10
4/21/2020 20:37,4/21/2020 20:44,0,73.183.194.232,100,424,1,4/21/2020 20:44,R_2ydyyr4WjMiB1Uk,,,,,29.7223053,-95.62850189,anonymous,EN,0,Chrome,80.0.3987.149,Windows NT 6.1,1280x800,,,,,,30,1,2,16,2,On,Off,Off,Off,Off,Off,Off,Off,Off,1,2,,3,2,3,3,2,3,4,3,5,3,3,3,3,3,5,3,4,3,3,2,4,4,3,3,3,4,3,3,3,4,3,4,3,3,3,3,3,3,4,3,3,3,4,4,3,4,-2,3,3,3,3,5,4,3,3,3,4,3,6,2,4,3,3,3,3,3,4,3,4,4,3,3,3,4,3,4,3,3,4,3,3,4,4,4,2,3,4,2,3,3,4,2,5,4,4,3,3,3,2,3,3,3,3,3,3,3,3,3,3,4,3,55.477,10,1,55.477,10,6,55.477,10,4,55.477,10,1,55.477,10,5,55.477,10,8,55.477,10,6,55.477,10,6,55.477,10,4,55.477,10,3,4,3,2,2,3,3,3,2,0,10
4/21/2020 20:56,4/21/2020 21:02,0,71.239.79.127,100,348,1,4/21/2020 21:02,R_1i4Kv3XYjUPo7zD,,,,,41.97039795,-87.70359802,anonymous,EN,0,Chrome,80.0.3987.149,Windows NT 10.0,1364x768,,,,,,29,1,1,17,3,Off,Off,Off,Off,Off,Off,On,Off,Off,1,2,,4,4,3,4,4,1,4,3,4,4,3,4,3,3,3,3,3,4,3,4,3,3,3,4,4,3,3,3,4,3,3,4,3,4,2,4,3,3,4,4,3,4,4,4,3,3,0,5,3,4,4,4,3,3,3,2,4,3,8,2,3,3,3,3,3,2,3,4,4,5,3,3,4,4,3,4,4,4,3,3,4,4,4,4,3,3,4,3,3,3,3,3,4,4,4,3,3,3,4,3,4,3,3,4,4,3,4,4,4,3,4,102.321,24,0,102.321,24,6,102.321,24,2,102.321,24,1,102.321,24,7,102.321,24,8,102.321,24,6,102.321,24,6,102.32,24,4,102.32,24,8,4,3,3,3,4,4,4,3,0,10
4/22/2020 7:26,4/22/2020 7:37,0,73.66.94.137,100,671,1,4/22/2020 7:37,R_2ClgflGRooQuojH,,,,,39.50799561,-121.4570999,anonymous,EN,0,Firefox,75,Windows NT 10.0,1280x720,,,,,,65,1,2,13,3,On,Off,Off,Off,Off,Off,Off,Off,Off,0,,,4,4,4,4,2,1,2,4,2,2,1,4,1,4,1,2,5,1,5,1,5,1,1,5,1,1,1,5,5,1,5,1,1,5,1,5,5,2,5,2,4,5,1,1,1,1,0,2,4,2,1,2,5,1,5,5,1,1,9,2,3,3,5,4,1,3,2,4,3,5,5,1,1,1,5,1,1,5,5,5,3,5,1,5,3,2,4,1,3,1,4,5,4,5,2,2,4,2,5,2,4,5,4,5,1,2,4,2,5,1,4,185.269,11,1,185.27,11,2,185.271,11,5,185.27,11,3,185.27,11,8,185.27,11,8,185.27,11,5,185.27,11,8,185.27,11,3,185.271,11,5,1,1,1,1,1,1,2,1,0,11
4/22/2020 7:26,4/22/2020 7:39,0,67.165.62.212,100,783,1,4/22/2020 7:39,R_3jwBabm8j8kps7n,,,,,40.78849792,-79.29910278,anonymous,EN,0,Chrome,80.0.3987.162,CrOS x86_64 12739.111.0,1920x1080,,,,,,55,1,2,16,9,On,Off,Off,Off,Off,Off,Off,Off,Off,-1,,-2,4,3,4,4,3,1,5,1,5,2,3,3,4,1,5,5,3,5,2,4,3,5,5,1,4,4,1,3,4,1,5,1,1,4,1,3,4,1,4,1,4,4,1,1,1,3,-1,1,4,2,1,4,4,1,2,1,2,1,3,2,5,4,5,1,4,1,1,5,4,5,1,2,3,3,2,2,5,5,4,5,4,4,3,2,1,4,2,1,3,2,1,1,4,4,4,1,2,2,3,5,4,1,4,4,4,1,2,2,2,5,4,265.107,13,1,265.107,13,7,265.107,13,2,265.107,13,3,265.107,13,8,265.107,13,1,265.108,13,5,265.108,13,2,265.107,13,5,265.107,13,5,1,1,1,1,1,2,1,1,0,10
4/22/2020 7:29,4/22/2020 7:40,0,107.139.37.177,100,674,1,4/22/2020 7:40,R_1kS57RIwH0B4OMW,,,,,38.06629944,-122.1654968,anonymous,EN,0,Chrome,81.0.4044.122,Windows NT 10.0,1920x1080,,,,,,33,1,1,15,3,On,Off,Off,Off,Off,Off,Off,Off,Off,0,,,4,2,4,2,2,1,1,3,1,5,1,5,1,4,1,1,4,4,4,2,4,5,1,2,2,4,2,2,4,1,4,1,1,4,1,4,4,1,5,1,5,5,1,1,3,2,0,5,4,3,1,1,5,1,5,2,1,1,5,1,5,5,4,2,5,2,1,4,5,5,2,5,5,5,1,5,4,4,2,4,4,5,2,2,1,3,4,4,3,2,5,5,1,5,3,1,1,3,5,1,5,5,1,5,3,1,1,3,5,1,5,235.223,16,1,235.223,16,2,235.223,16,5,235.224,16,3,235.224,16,8,235.224,16,8,235.224,16,7,235.224,16,8,235.224,16,5,235.224,16,5,3,2,1,3,1,2,3,2,0,11
4/22/2020 7:33,4/22/2020 7:43,0,68.204.203.77,100,577,1,4/22/2020 7:43,R_3DuyEPKpfFu6FQH,,,,,28.52740479,-81.60119629,anonymous,EN,0,Chrome,81.0.4044.103,CrOS x86_64 12871.76.0,1536x864,,,,,,41,4,1,14,3,On,Off,Off,Off,Off,Off,Off,Off,Off,1,2,,4,2,3,2,4,1,1,1,1,1,1,5,2,2,2,1,5,2,2,2,5,2,3,3,2,1,2,1,2,1,4,2,1,5,2,4,5,2,2,2,5,5,1,1,1,2,0,5,1,2,1,1,5,1,5,5,1,1,7,2,5,5,5,1,5,2,1,2,4,9,5,2,5,2,5,2,1,5,5,5,5,2,2,3,2,5,3,3,1,1,5,5,1,5,2,5,2,2,1,2,2,4,2,5,1,1,2,1,5,2,2,76.699,50,1,76.699,50,1,76.699,50,5,76.7,50,3,76.7,50,8,76.7,50,2,76.7,50,3,76.7,50,1,76.7,50,3,76.7,50,3,4,5,4,5,4,4,4,3,0,10
4/22/2020 7:26,4/22/2020 7:58,0,104.187.45.183,100,1872,1,4/22/2020 7:58,R_3gObpK5EhDEtMy1,,,,,39.7696991,-89.68859863,anonymous,EN,0,Chrome,80.0.3987.163,Windows NT 10.0,1920x1080,,,,,,40,1,2,15,3,On,Off,Off,Off,Off,Off,Off,Off,Off,0,,,4,2,3,2,2,3,5,1,4,1,4,1,5,1,5,4,1,5,2,4,2,5,5,1,5,4,1,4,4,1,4,1,1,5,1,4,5,1,5,1,4,5,2,1,1,2,1,5,5,1,1,1,5,1,5,4,1,2,6,1,5,5,5,1,5,1,1,5,5,7,1,5,3,5,1,2,5,5,4,4,1,1,4,3,4,3,2,4,2,5,1,5,1,4,2,1,1,5,5,1,5,5,1,5,2,1,1,5,4,1,5,217.929,11,1,217.929,11,1,217.929,11,1,217.928,11,3,217.929,11,8,217.929,11,8,217.928,11,2,217.93,11,3,217.93,11,5,217.93,11,7,1,1,1,1,1,1,1,1,0,11
4/22/2020 8:15,4/22/2020 8:19,0,98.199.195.136,100,262,1,4/22/2020 8:19,R_1JIXhhjpgltSTZG,,,,,29.74220276,-95.49030304,anonymous,EN,0,Chrome,81.0.4044.92,Windows NT 10.0,1366x768,,,,,,28,1,1,17,6,On,Off,Off,Off,Off,Off,Off,Off,Off,1,3,,3,3,3,2,2,2,3,3,2,3,2,2,2,2,3,3,4,4,3,3,3,3,3,3,3,3,3,2,3,4,4,3,2,3,2,4,4,4,3,4,3,3,4,3,4,4,1,7,2,2,3,2,3,3,2,2,2,2,8,3,4,3,4,3,2,3,2,3,3,7,4,4,3,3,4,3,3,3,3,4,2,4,3,4,2,3,2,4,4,4,7,3,3,4,2,3,4,4,3,3,2,3,3,3,4,3,3,3,4,3,4,24.955,10,0,24.955,10,5,24.955,10,6,24.955,10,,24.955,10,6,24.956,10,6,24.956,10,5,24.956,10,6,24.956,10,6,24.956,10,5,3,4,4,2,3,3,3,4,0,11
4/22/2020 8:44,4/22/2020 9:01,0,45.4.197.4,100,1061,1,4/22/2020 9:01,R_2c70HYRSRoC6qO9,,,,,40.75030518,-74.00140381,anonymous,EN,0,Chrome,81.0.4044.122,Windows NT 6.1,1366x768,,,,,,30,1,2,17,6,On,Off,Off,Off,Off,Off,Off,Off,Off,1,3,,4,4,3,3,4,3,1,1,1,4,4,1,1,4,1,4,4,1,4,4,4,1,1,1,4,1,1,4,4,1,4,4,1,4,1,4,4,1,1,4,1,1,4,1,4,4,2,8,4,1,1,1,4,1,4,4,1,1,9,1,4,1,4,4,4,1,1,4,4,8,4,1,1,1,4,1,1,4,4,4,4,4,4,4,4,4,4,1,4,1,8,4,1,4,4,4,1,4,4,1,4,4,1,4,4,4,1,4,4,1,4,256.859,17,0,256.86,17,5,256.86,17,6,256.86,17,1,256.86,17,5,256.86,17,5,256.86,17,5,256.86,17,5,256.86,17,1,256.86,17,5,4,4,4,2,4,2,4,2,0,10
4/22/2020 8:59,4/22/2020 9:07,0,191.96.97.58,100,489,1,4/22/2020 9:07,R_29iVENntor7EAkZ,,,,,41.84829712,-87.65170288,anonymous,EN,0,Chrome,81.0.4044.113,Windows NT 10.0,1366x768,,,,,,26,2,1,16,5,On,Off,Off,Off,Off,Off,Off,Off,Off,1,3,,3,3,4,2,4,3,4,4,3,5,3,3,4,4,4,3,3,4,3,4,5,5,4,4,4,4,4,4,4,5,3,3,3,4,4,2,3,5,3,4,4,4,3,5,4,4,0,7,4,4,4,4,3,5,3,4,5,4,8,5,5,5,3,4,5,4,4,3,4,7,5,3,4,5,4,3,3,4,4,5,4,3,4,4,3,5,5,3,4,4,5,5,5,4,3,3,4,4,3,4,3,4,5,3,4,4,4,3,5,4,3,19.782,12,1,19.782,12,2,19.781,12,6,19.781,12,7,19.781,12,3,19.781,12,7,19.781,12,6,19.781,12,3,19.782,12,2,19.782,12,3,4,3,4,3,3,2,4,5,0,10
4/22/2020 9:25,4/22/2020 9:42,0,75.191.117.76,100,1009,1,4/22/2020 9:42,R_2YXq9DGwtBzsiKl,,,,,36.12190247,-79.77770233,anonymous,EN,0,Chrome,80.0.3987.163,Windows NT 6.3,1366x768,,,,,,27,2,1,16,4,Off,Off,Off,Off,Off,Off,On,Off,Off,1,4,,4,3,4,3,3,2,4,5,4,3,5,4,4,3,5,5,5,4,3,5,5,4,5,4,5,3,4,3,4,3,5,4,4,5,4,3,4,5,3,4,4,5,4,3,5,4,-2,3,4,4,3,5,4,5,3,4,3,5,9,5,5,5,5,3,4,4,3,3,4,4,4,4,5,5,4,3,3,4,5,4,3,5,4,4,3,4,5,3,5,4,4,5,4,4,4,4,3,5,5,5,3,3,5,4,4,4,4,5,5,5,5,109.422,22,0,109.422,22,8,109.422,22,4,109.422,22,3,109.422,22,4,109.422,22,7,109.422,22,6,109.422,22,,109.422,22,2,109.422,22,6,5,3,4,4,4,5,4,5,0,11
4/22/2020 10:53,4/22/2020 11:01,0,199.83.210.189,100,479,1,4/22/2020 11:01,R_O8uhvSWV1zF6Icp,,,,,37.75100708,-97.8219986,anonymous,EN,0,Chrome,81.0.4044.122,Windows NT 10.0,1364x768,,,,,,25,1,1,16,3,On,Off,Off,Off,Off,Off,Off,Off,Off,-1,,-2,4,3,3,3,3,3,4,3,4,4,1,3,4,4,3,3,3,2,4,3,3,3,3,4,2,3,4,4,4,3,3,3,3,3,3,4,3,4,4,3,3,3,3,3,3,3,-3,5,3,3,2,4,3,4,3,3,3,4,8,4,3,3,5,3,4,4,1,3,4,7,3,3,3,3,2,3,4,4,3,2,5,3,2,3,4,3,3,3,2,3,8,3,3,4,3,3,4,3,3,3,3,2,2,2,4,3,2,3,2,2,2,201.654,31,0,201.654,31,5,201.654,31,3,201.654,31,1,201.654,31,5,201.655,31,1,201.655,31,2,201.655,31,5,201.655,31,1,201.655,31,5,4,3,5,4,2,3,3,4,0,10
4/22/2020 11:05,4/22/2020 11:19,0,209.95.170.14,100,828,1,4/22/2020 11:19,R_qUhv16rqxeVBNMB,,,,,40.7144928,-74.00289917,anonymous,EN,0,Chrome,80.0.3987.163,Windows NT 6.3,911x512,,,,,,27,1,1,17,4,On,Off,Off,Off,Off,Off,Off,Off,Off,1,2,,2,4,3,4,2,3,4,2,5,4,3,5,2,4,3,3,4,5,2,3,4,3,3,2,4,5,2,3,3,4,5,4,4,3,2,4,3,3,4,3,5,4,4,5,4,3,2,6,2,3,4,4,4,4,3,3,5,2,9,3,3,2,5,5,3,4,4,4,4,7,3,4,4,4,2,2,3,3,5,5,4,2,5,3,3,3,2,5,3,4,7,3,3,4,4,5,3,4,4,2,5,4,5,2,4,4,3,4,3,3,4,48.141,14,0,48.25,14,4,48.251,14,6,48.251,14,6,48.251,14,4,48.251,14,4,48.251,14,5,48.251,14,6,48.251,14,2,48.251,14,4,4,4,5,5,4,3,3,4,0,10
4/22/2020 11:15,4/22/2020 11:26,0,98.164.100.118,100,701,1,4/22/2020 11:26,R_2dYcEdfZoWQCyS1,,,,,29.97340393,-90.08850098,anonymous,EN,0,Chrome,81.0.4044.113,Windows NT 6.3,1366x768,,,,,,31,1,1,18,3,On,Off,Off,Off,Off,Off,Off,Off,Off,1,4,,4,3,3,3,4,4,2,3,5,5,4,4,4,4,3,4,2,1,4,2,2,1,2,2,3,1,4,4,4,3,4,5,2,5,2,4,5,5,5,4,4,2,4,5,4,4,1,3,4,5,5,5,4,3,5,4,4,5,9,5,3,3,4,4,5,5,4,4,5,6,4,5,5,4,5,4,5,4,3,4,3,5,3,4,2,4,4,4,4,4,5,4,4,3,4,5,4,4,5,5,4,4,4,4,3,4,4,4,5,4,5,144.176,23,0,144.176,23,3,144.176,23,,144.175,23,5,144.175,23,,144.175,23,8,144.175,23,3,144.175,23,5,144.175,23,3,144.176,23,8,5,5,5,4,3,4,4,5,0,12
4/22/2020 11:09,4/22/2020 11:30,0,73.162.181.29,100,1223,1,4/22/2020 11:30,R_2qvICAoXaFDcx7W,,,,,37.33039856,-121.7913055,anonymous,EN,0,Chrome,81.0.4044.113,Windows NT 10.0,1280x720,,,,,,35,4,2,17,9,On,Off,Off,Off,Off,Off,Off,Off,Off,0,,,4,3,4,3,4,3,1,4,2,4,1,4,1,4,1,1,4,3,4,2,4,2,2,3,2,3,2,4,4,4,4,2,2,4,2,4,4,1,4,3,4,4,1,3,1,2,0,5,4,2,2,2,4,2,4,4,3,2,6,2,4,5,4,3,3,2,3,4,3,7,3,3,4,4,3,2,2,4,3,4,4,3,3,2,4,2,4,2,3,3,6,4,2,4,4,2,2,3,4,2,4,4,2,4,4,2,2,3,4,2,4,531.634,21,1,531.634,21,2,531.634,21,5,531.633,21,3,531.633,21,8,531.633,21,8,531.633,21,2,531.633,21,5,531.633,21,5,531.634,21,3,2,1,1,2,1,1,3,1,0,11
4/22/2020 11:22,4/22/2020 11:47,0,72.216.72.106,100,1494,1,4/22/2020 11:47,R_3KMZSauhXehq5C6,,,,,32.89460754,-111.7492981,anonymous,EN,0,Chrome,81.0.4044.122,Windows NT 10.0,1536x864,,,,,,26,1,1,15,3,On,Off,Off,Off,Off,Off,Off,Off,Off,0,,,4,4,4,3,2,1,1,5,1,5,2,5,2,5,1,2,5,2,5,1,5,2,1,5,2,1,1,5,5,1,5,1,1,5,1,5,4,1,5,2,5,5,1,1,5,2,0,5,5,2,4,1,5,5,2,5,4,5,10,2,5,4,4,5,2,1,2,5,4,9,5,1,1,2,5,1,1,4,5,5,2,4,1,5,5,5,4,4,4,2,5,5,1,5,5,1,1,5,5,1,5,5,1,5,5,1,1,5,5,5,5,293.404,17,1,293.404,17,1,293.404,17,1,293.404,17,3,293.404,17,8,293.404,17,8,293.404,17,6,293.404,17,8,293.404,17,8,293.405,17,8,4,4,4,2,2,4,4,5,0,11
4/22/2020 11:52,4/22/2020 12:03,0,98.196.32.223,100,665,1,4/22/2020 12:03,R_1rPIdR1SwbM6Wun,,,,,30.00430298,-95.17469788,anonymous,EN,0,Chrome,80.0.3987.149,Windows NT 10.0,1366x768,,,,,,35,1,1,16,4,On,Off,Off,Off,Off,Off,Off,Off,Off,0,,,2,3,3,3,4,2,4,3,3,4,4,4,5,3,4,2,5,4,3,3,4,3,4,4,4,2,5,4,3,4,4,3,3,4,2,4,3,3,3,5,4,4,3,3,4,4,0,8,5,3,4,3,4,3,4,5,3,4,8,4,4,3,4,5,4,4,3,3,3,8,4,4,3,3,3,4,2,3,4,4,3,4,3,4,3,4,2,3,4,5,6,4,4,4,3,4,3,3,3,4,4,4,5,3,3,3,4,3,4,4,4,62.806,12,0,62.804,12,5,62.803,12,6,62.805,12,5,62.804,12,1,62.804,12,1,62.804,12,7,62.807,12,5,62.807,12,1,62.804,12,3,4,3,4,4,5,4,3,3,0,11
4/22/2020 11:55,4/22/2020 12:06,0,72.181.188.194,100,658,1,4/22/2020 12:06,R_1jDtJvhJmZuEJAl,,,,,32.95219421,-96.66539764,anonymous,EN,0,Chrome,81.0.4044.113,Windows NT 6.3,1366x768,,,,,,30,2,1,16,4,On,Off,Off,Off,Off,Off,Off,Off,Off,1,3,,4,3,4,2,4,3,5,4,3,5,5,5,3,4,2,4,5,3,4,5,3,4,3,5,3,2,3,3,4,5,5,3,4,2,5,5,5,5,4,4,2,4,3,3,5,5,1,8,4,3,5,4,5,4,3,2,5,4,8,5,4,3,4,4,3,4,5,5,3,7,3,4,3,4,5,4,3,4,5,5,5,4,3,3,5,2,4,5,3,5,8,2,3,4,4,4,5,5,3,3,5,5,4,2,4,4,3,3,3,5,5,20.951,14,0,20.951,14,5,20.951,14,7,20.951,14,5,20.951,14,7,20.951,14,3,20.95,14,3,20.95,14,4,20.95,14,5,20.951,14,3,5,5,3,5,4,4,3,2,0,10
4/22/2020 12:05,4/22/2020 12:11,0,103.60.14.90,100,360,1,4/22/2020 12:11,R_1lcs2voQ4WhA7rr,,,,,40.97549438,-73.69090271,anonymous,EN,0,Chrome,81.0.4044.113,Windows NT 6.3,1366x768,,,,,,23,1,1,16,7,On,Off,Off,Off,Off,Off,Off,Off,Off,-1,,-3,3,2,2,2,1,3,3,3,3,4,4,3,2,2,2,2,4,3,4,3,2,3,4,2,2,3,2,3,2,4,3,3,2,4,1,3,3,4,3,3,2,2,3,3,2,4,2,6,3,2,3,3,2,4,4,2,3,4,8,2,4,3,3,3,2,2,3,1,2,7,1,2,2,3,4,2,4,2,3,4,3,3,1,2,3,2,2,2,4,3,5,2,4,4,4,3,3,3,2,3,2,2,3,2,3,2,3,4,3,4,4,90.5,26,0,90.501,26,8,90.501,26,3,90.501,26,6,90.501,26,8,90.501,26,,90.5,26,4,90.5,26,3,90.5,26,1,90.501,26,5,4,2,3,3,3,2,2,4,1,11
